asset_id,participant_link_status,asset_name,file_name,package_path,file_format,media_kind,spatial_dimensionality,temporal_dimensionality,imaging_domain,Modality,object_role,representation_provenance_class,source_system,source_record_id,source_url,raw_values_json,provenance_json,quality_flag_json,accessLevel,retrievalRoute,transferHandoffUrl
asset_66b94cbd63b70cce36c10791,unavailable,MSB-04591-13-02.svs,MSB-04591-13-02.svs,CMB-AML/MSB-04591-13-02.svs,SVS,whole_slide_image,2D,static,pathology,SM,whole_slide_image,submitted_original,tcia_aspera,pathology-file-object:91b9dbe7937b226999e61ae6,https://faspex.cancerimagingarchive.net/aspera/faspex?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjExNjIiLCJwYXNzY29kZSI6ImUzODlhMzRhOTc0MTkzNTA5MDRmMzcxNjE0ZThmZDkyNzM2ZDZkNjUiLCJwYWNrYWdlX2lkIjoiMTE2MiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==,"{""source_row_id"":""pathology-package-file:4c53464185ecb13e78e137a0"",""source_table"":""pathology_package_files""}","{""source_artifact"":""pathology_metadata"",""source_view"":""agent_pathology_file_objects""}",{},open,Aspera package,https://faspex.cancerimagingarchive.net/?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjEzMDYiLCJwYXNzY29kZSI6IjRlNTc0MWUxNzI3OTA1OTUwMmM1ZWRjOTZmN2EyNTAwNmRjNDJhOGUiLCJwYWNrYWdlX2lkIjoiMTMwNiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==
asset_26671542bc075e43cebe1568,unavailable,MSB-04591-14-20.svs,MSB-04591-14-20.svs,CMB-AML/MSB-04591-14-20.svs,SVS,whole_slide_image,2D,static,pathology,SM,whole_slide_image,submitted_original,tcia_aspera,pathology-file-object:1c461bf080310e2fc210a5ee,https://faspex.cancerimagingarchive.net/aspera/faspex?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjExNjIiLCJwYXNzY29kZSI6ImUzODlhMzRhOTc0MTkzNTA5MDRmMzcxNjE0ZThmZDkyNzM2ZDZkNjUiLCJwYWNrYWdlX2lkIjoiMTE2MiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==,"{""source_row_id"":""pathology-package-file:22f67821671d4a44ef8c493c"",""source_table"":""pathology_package_files""}","{""source_artifact"":""pathology_metadata"",""source_view"":""agent_pathology_file_objects""}",{},open,Aspera package,https://faspex.cancerimagingarchive.net/?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjEzMDYiLCJwYXNzY29kZSI6IjRlNTc0MWUxNzI3OTA1OTUwMmM1ZWRjOTZmN2EyNTAwNmRjNDJhOGUiLCJwYWNrYWdlX2lkIjoiMTMwNiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==
asset_4da7bd312e0c380e77b414f1,unavailable,MSB-04930-04-01.svs,MSB-04930-04-01.svs,CMB-AML/MSB-04930-04-01.svs,SVS,whole_slide_image,2D,static,pathology,SM,whole_slide_image,submitted_original,tcia_aspera,pathology-file-object:2db45e12941d9748b6fb468e,https://faspex.cancerimagingarchive.net/aspera/faspex?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjExNjIiLCJwYXNzY29kZSI6ImUzODlhMzRhOTc0MTkzNTA5MDRmMzcxNjE0ZThmZDkyNzM2ZDZkNjUiLCJwYWNrYWdlX2lkIjoiMTE2MiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==,"{""source_row_id"":""pathology-package-file:cbae1501940101bcfe7e2325"",""source_table"":""pathology_package_files""}","{""source_artifact"":""pathology_metadata"",""source_view"":""agent_pathology_file_objects""}",{},open,Aspera package,https://faspex.cancerimagingarchive.net/?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjEzMDYiLCJwYXNzY29kZSI6IjRlNTc0MWUxNzI3OTA1OTUwMmM1ZWRjOTZmN2EyNTAwNmRjNDJhOGUiLCJwYWNrYWdlX2lkIjoiMTMwNiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==
asset_2acd6f0569caab52e8390a4a,unavailable,MSB-04930-05-02.svs,MSB-04930-05-02.svs,CMB-AML/MSB-04930-05-02.svs,SVS,whole_slide_image,2D,static,pathology,SM,whole_slide_image,submitted_original,tcia_aspera,pathology-file-object:e1b33c8747251a71b9b03340,https://faspex.cancerimagingarchive.net/aspera/faspex?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjExNjIiLCJwYXNzY29kZSI6ImUzODlhMzRhOTc0MTkzNTA5MDRmMzcxNjE0ZThmZDkyNzM2ZDZkNjUiLCJwYWNrYWdlX2lkIjoiMTE2MiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==,"{""source_row_id"":""pathology-package-file:795299f093622485b0b229f3"",""source_table"":""pathology_package_files""}","{""source_artifact"":""pathology_metadata"",""source_view"":""agent_pathology_file_objects""}",{},open,Aspera package,https://faspex.cancerimagingarchive.net/?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjEzMDYiLCJwYXNzY29kZSI6IjRlNTc0MWUxNzI3OTA1OTUwMmM1ZWRjOTZmN2EyNTAwNmRjNDJhOGUiLCJwYWNrYWdlX2lkIjoiMTMwNiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==
asset_0708f41b06f3a98c269e6c08,unavailable,MSB-05167-01-04.svs,MSB-05167-01-04.svs,CMB-AML/MSB-05167-01-04.svs,SVS,whole_slide_image,2D,static,pathology,SM,whole_slide_image,submitted_original,tcia_aspera,pathology-file-object:3b1ed33ff509743d7f77cfe5,https://faspex.cancerimagingarchive.net/aspera/faspex?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjExNjIiLCJwYXNzY29kZSI6ImUzODlhMzRhOTc0MTkzNTA5MDRmMzcxNjE0ZThmZDkyNzM2ZDZkNjUiLCJwYWNrYWdlX2lkIjoiMTE2MiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==,"{""source_row_id"":""pathology-package-file:a8aa1ca3c2cfce21f997c584"",""source_table"":""pathology_package_files""}","{""source_artifact"":""pathology_metadata"",""source_view"":""agent_pathology_file_objects""}",{},open,Aspera package,https://faspex.cancerimagingarchive.net/?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjEzMDYiLCJwYXNzY29kZSI6IjRlNTc0MWUxNzI3OTA1OTUwMmM1ZWRjOTZmN2EyNTAwNmRjNDJhOGUiLCJwYWNrYWdlX2lkIjoiMTMwNiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==
asset_1b637edf65a322bd596f12be,unavailable,MSB-05167-01-05.svs,MSB-05167-01-05.svs,CMB-AML/MSB-05167-01-05.svs,SVS,whole_slide_image,2D,static,pathology,SM,whole_slide_image,submitted_original,tcia_aspera,pathology-file-object:9d3e776a32ffb90604f121db,https://faspex.cancerimagingarchive.net/aspera/faspex?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjExNjIiLCJwYXNzY29kZSI6ImUzODlhMzRhOTc0MTkzNTA5MDRmMzcxNjE0ZThmZDkyNzM2ZDZkNjUiLCJwYWNrYWdlX2lkIjoiMTE2MiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==,"{""source_row_id"":""pathology-package-file:dc3a736292993ef0d9a41b9a"",""source_table"":""pathology_package_files""}","{""source_artifact"":""pathology_metadata"",""source_view"":""agent_pathology_file_objects""}",{},open,Aspera package,https://faspex.cancerimagingarchive.net/?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjEzMDYiLCJwYXNzY29kZSI6IjRlNTc0MWUxNzI3OTA1OTUwMmM1ZWRjOTZmN2EyNTAwNmRjNDJhOGUiLCJwYWNrYWdlX2lkIjoiMTMwNiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==
asset_2577e6806791c350eda715b6,unavailable,MSB-05167-02-01.svs,MSB-05167-02-01.svs,CMB-AML/MSB-05167-02-01.svs,SVS,whole_slide_image,2D,static,pathology,SM,whole_slide_image,submitted_original,tcia_aspera,pathology-file-object:d551ef3fe90bbe1ccde45ef0,https://faspex.cancerimagingarchive.net/aspera/faspex?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjExNjIiLCJwYXNzY29kZSI6ImUzODlhMzRhOTc0MTkzNTA5MDRmMzcxNjE0ZThmZDkyNzM2ZDZkNjUiLCJwYWNrYWdlX2lkIjoiMTE2MiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==,"{""source_row_id"":""pathology-package-file:73e06f4eb62d7157ac69e6cb"",""source_table"":""pathology_package_files""}","{""source_artifact"":""pathology_metadata"",""source_view"":""agent_pathology_file_objects""}",{},open,Aspera package,https://faspex.cancerimagingarchive.net/?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjEzMDYiLCJwYXNzY29kZSI6IjRlNTc0MWUxNzI3OTA1OTUwMmM1ZWRjOTZmN2EyNTAwNmRjNDJhOGUiLCJwYWNrYWdlX2lkIjoiMTMwNiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==
asset_1b86f713aec2a1cbaa791c74,unavailable,MSB-05251-01-19.svs,MSB-05251-01-19.svs,CMB-AML/MSB-05251-01-19.svs,SVS,whole_slide_image,2D,static,pathology,SM,whole_slide_image,submitted_original,tcia_aspera,pathology-file-object:66af6604305b27db83bdd738,https://faspex.cancerimagingarchive.net/aspera/faspex?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjExNjIiLCJwYXNzY29kZSI6ImUzODlhMzRhOTc0MTkzNTA5MDRmMzcxNjE0ZThmZDkyNzM2ZDZkNjUiLCJwYWNrYWdlX2lkIjoiMTE2MiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==,"{""source_row_id"":""pathology-package-file:220befd5258f30839e38acdc"",""source_table"":""pathology_package_files""}","{""source_artifact"":""pathology_metadata"",""source_view"":""agent_pathology_file_objects""}",{},open,Aspera package,https://faspex.cancerimagingarchive.net/?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjEzMDYiLCJwYXNzY29kZSI6IjRlNTc0MWUxNzI3OTA1OTUwMmM1ZWRjOTZmN2EyNTAwNmRjNDJhOGUiLCJwYWNrYWdlX2lkIjoiMTMwNiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==
asset_8257ca4fa6a78e08fa535f2d,unavailable,MSB-05251-01-20.svs,MSB-05251-01-20.svs,CMB-AML/MSB-05251-01-20.svs,SVS,whole_slide_image,2D,static,pathology,SM,whole_slide_image,submitted_original,tcia_aspera,pathology-file-object:0f8bf7d6df0b3c811f4d4b33,https://faspex.cancerimagingarchive.net/aspera/faspex?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjExNjIiLCJwYXNzY29kZSI6ImUzODlhMzRhOTc0MTkzNTA5MDRmMzcxNjE0ZThmZDkyNzM2ZDZkNjUiLCJwYWNrYWdlX2lkIjoiMTE2MiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==,"{""source_row_id"":""pathology-package-file:385e65491cc6920309c4648c"",""source_table"":""pathology_package_files""}","{""source_artifact"":""pathology_metadata"",""source_view"":""agent_pathology_file_objects""}",{},open,Aspera package,https://faspex.cancerimagingarchive.net/?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjEzMDYiLCJwYXNzY29kZSI6IjRlNTc0MWUxNzI3OTA1OTUwMmM1ZWRjOTZmN2EyNTAwNmRjNDJhOGUiLCJwYWNrYWdlX2lkIjoiMTMwNiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==
asset_c3477dd86c95aebb1fe8ff95,unavailable,MSB-05251-02-02.svs,MSB-05251-02-02.svs,CMB-AML/MSB-05251-02-02.svs,SVS,whole_slide_image,2D,static,pathology,SM,whole_slide_image,submitted_original,tcia_aspera,pathology-file-object:531257bb59dc512c79cc40ab,https://faspex.cancerimagingarchive.net/aspera/faspex?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjExNjIiLCJwYXNzY29kZSI6ImUzODlhMzRhOTc0MTkzNTA5MDRmMzcxNjE0ZThmZDkyNzM2ZDZkNjUiLCJwYWNrYWdlX2lkIjoiMTE2MiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==,"{""source_row_id"":""pathology-package-file:33e0ba7785ced4b217bb3a21"",""source_table"":""pathology_package_files""}","{""source_artifact"":""pathology_metadata"",""source_view"":""agent_pathology_file_objects""}",{},open,Aspera package,https://faspex.cancerimagingarchive.net/?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjEzMDYiLCJwYXNzY29kZSI6IjRlNTc0MWUxNzI3OTA1OTUwMmM1ZWRjOTZmN2EyNTAwNmRjNDJhOGUiLCJwYWNrYWdlX2lkIjoiMTMwNiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==
asset_c9585ba79260d63a804bec1f,unavailable,MSB-05702-01-03.svs,MSB-05702-01-03.svs,CMB-AML/MSB-05702-01-03.svs,SVS,whole_slide_image,2D,static,pathology,SM,whole_slide_image,submitted_original,tcia_aspera,pathology-file-object:fc42c50c1b04f041c9de78b3,https://faspex.cancerimagingarchive.net/aspera/faspex?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjExNjIiLCJwYXNzY29kZSI6ImUzODlhMzRhOTc0MTkzNTA5MDRmMzcxNjE0ZThmZDkyNzM2ZDZkNjUiLCJwYWNrYWdlX2lkIjoiMTE2MiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==,"{""source_row_id"":""pathology-package-file:3c3108b680b2107a1c5f4cd1"",""source_table"":""pathology_package_files""}","{""source_artifact"":""pathology_metadata"",""source_view"":""agent_pathology_file_objects""}",{},open,Aspera package,https://faspex.cancerimagingarchive.net/?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjEzMDYiLCJwYXNzY29kZSI6IjRlNTc0MWUxNzI3OTA1OTUwMmM1ZWRjOTZmN2EyNTAwNmRjNDJhOGUiLCJwYWNrYWdlX2lkIjoiMTMwNiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==
asset_237ef816226a9e022007ab8e,unavailable,MSB-05702-03-09.svs,MSB-05702-03-09.svs,CMB-AML/MSB-05702-03-09.svs,SVS,whole_slide_image,2D,static,pathology,SM,whole_slide_image,submitted_original,tcia_aspera,pathology-file-object:d211eed3262bc18d8daed027,https://faspex.cancerimagingarchive.net/aspera/faspex?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjExNjIiLCJwYXNzY29kZSI6ImUzODlhMzRhOTc0MTkzNTA5MDRmMzcxNjE0ZThmZDkyNzM2ZDZkNjUiLCJwYWNrYWdlX2lkIjoiMTE2MiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==,"{""source_row_id"":""pathology-package-file:760d798a28e3782fb270c432"",""source_table"":""pathology_package_files""}","{""source_artifact"":""pathology_metadata"",""source_view"":""agent_pathology_file_objects""}",{},open,Aspera package,https://faspex.cancerimagingarchive.net/?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjEzMDYiLCJwYXNzY29kZSI6IjRlNTc0MWUxNzI3OTA1OTUwMmM1ZWRjOTZmN2EyNTAwNmRjNDJhOGUiLCJwYWNrYWdlX2lkIjoiMTMwNiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==
asset_4b29bf9314323b5ec6438e34,unavailable,MSB-05702-04-02.svs,MSB-05702-04-02.svs,CMB-AML/MSB-05702-04-02.svs,SVS,whole_slide_image,2D,static,pathology,SM,whole_slide_image,submitted_original,tcia_aspera,pathology-file-object:1beacbcc567f05cc3661b22b,https://faspex.cancerimagingarchive.net/aspera/faspex?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjExNjIiLCJwYXNzY29kZSI6ImUzODlhMzRhOTc0MTkzNTA5MDRmMzcxNjE0ZThmZDkyNzM2ZDZkNjUiLCJwYWNrYWdlX2lkIjoiMTE2MiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==,"{""source_row_id"":""pathology-package-file:a0016cf096557ff3be5b2041"",""source_table"":""pathology_package_files""}","{""source_artifact"":""pathology_metadata"",""source_view"":""agent_pathology_file_objects""}",{},open,Aspera package,https://faspex.cancerimagingarchive.net/?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjEzMDYiLCJwYXNzY29kZSI6IjRlNTc0MWUxNzI3OTA1OTUwMmM1ZWRjOTZmN2EyNTAwNmRjNDJhOGUiLCJwYWNrYWdlX2lkIjoiMTMwNiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==
asset_8a941cd9d171fbd4605f640d,unavailable,MSB-05702-05-02.svs,MSB-05702-05-02.svs,CMB-AML/MSB-05702-05-02.svs,SVS,whole_slide_image,2D,static,pathology,SM,whole_slide_image,submitted_original,tcia_aspera,pathology-file-object:8a2a21ba834da32da0036155,https://faspex.cancerimagingarchive.net/aspera/faspex?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjExNjIiLCJwYXNzY29kZSI6ImUzODlhMzRhOTc0MTkzNTA5MDRmMzcxNjE0ZThmZDkyNzM2ZDZkNjUiLCJwYWNrYWdlX2lkIjoiMTE2MiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==,"{""source_row_id"":""pathology-package-file:6ccb7e3c5b064fafeed13de7"",""source_table"":""pathology_package_files""}","{""source_artifact"":""pathology_metadata"",""source_view"":""agent_pathology_file_objects""}",{},open,Aspera package,https://faspex.cancerimagingarchive.net/?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjEzMDYiLCJwYXNzY29kZSI6IjRlNTc0MWUxNzI3OTA1OTUwMmM1ZWRjOTZmN2EyNTAwNmRjNDJhOGUiLCJwYWNrYWdlX2lkIjoiMTMwNiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==
asset_25aa4e56edf300d6f813d694,unavailable,MSB-05702-09-04.svs,MSB-05702-09-04.svs,CMB-AML/MSB-05702-09-04.svs,SVS,whole_slide_image,2D,static,pathology,SM,whole_slide_image,submitted_original,tcia_aspera,pathology-file-object:873f310f5e32fa365e440f44,https://faspex.cancerimagingarchive.net/aspera/faspex?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjExNjIiLCJwYXNzY29kZSI6ImUzODlhMzRhOTc0MTkzNTA5MDRmMzcxNjE0ZThmZDkyNzM2ZDZkNjUiLCJwYWNrYWdlX2lkIjoiMTE2MiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==,"{""source_row_id"":""pathology-package-file:ac480b2f26ac68fbaef2d727"",""source_table"":""pathology_package_files""}","{""source_artifact"":""pathology_metadata"",""source_view"":""agent_pathology_file_objects""}",{},open,Aspera package,https://faspex.cancerimagingarchive.net/?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjEzMDYiLCJwYXNzY29kZSI6IjRlNTc0MWUxNzI3OTA1OTUwMmM1ZWRjOTZmN2EyNTAwNmRjNDJhOGUiLCJwYWNrYWdlX2lkIjoiMTMwNiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==
asset_244076c2c65460a20e7f7437,unavailable,MSB-05702-11-08.svs,MSB-05702-11-08.svs,CMB-AML/MSB-05702-11-08.svs,SVS,whole_slide_image,2D,static,pathology,SM,whole_slide_image,submitted_original,tcia_aspera,pathology-file-object:8dd0b4a03b44df23ab925cd1,https://faspex.cancerimagingarchive.net/aspera/faspex?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjExNjIiLCJwYXNzY29kZSI6ImUzODlhMzRhOTc0MTkzNTA5MDRmMzcxNjE0ZThmZDkyNzM2ZDZkNjUiLCJwYWNrYWdlX2lkIjoiMTE2MiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==,"{""source_row_id"":""pathology-package-file:1b71ed7b113d3b6e55917b96"",""source_table"":""pathology_package_files""}","{""source_artifact"":""pathology_metadata"",""source_view"":""agent_pathology_file_objects""}",{},open,Aspera package,https://faspex.cancerimagingarchive.net/?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjEzMDYiLCJwYXNzY29kZSI6IjRlNTc0MWUxNzI3OTA1OTUwMmM1ZWRjOTZmN2EyNTAwNmRjNDJhOGUiLCJwYWNrYWdlX2lkIjoiMTMwNiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==
asset_94b811f41c850891db719c05,unavailable,MSB-05702-11-11.svs,MSB-05702-11-11.svs,CMB-AML/MSB-05702-11-11.svs,SVS,whole_slide_image,2D,static,pathology,SM,whole_slide_image,submitted_original,tcia_aspera,pathology-file-object:21bd3fce61a3804867c2f385,https://faspex.cancerimagingarchive.net/aspera/faspex?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjExNjIiLCJwYXNzY29kZSI6ImUzODlhMzRhOTc0MTkzNTA5MDRmMzcxNjE0ZThmZDkyNzM2ZDZkNjUiLCJwYWNrYWdlX2lkIjoiMTE2MiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==,"{""source_row_id"":""pathology-package-file:3e4b45c69006b4c49bfa331e"",""source_table"":""pathology_package_files""}","{""source_artifact"":""pathology_metadata"",""source_view"":""agent_pathology_file_objects""}",{},open,Aspera package,https://faspex.cancerimagingarchive.net/?context=eyJyZXNvdXJjZSI6InBhY2thZ2VzIiwidHlwZSI6ImV4dGVybmFsX2Rvd25sb2FkX3BhY2thZ2UiLCJpZCI6IjEzMDYiLCJwYXNzY29kZSI6IjRlNTc0MWUxNzI3OTA1OTUwMmM1ZWRjOTZmN2EyNTAwNmRjNDJhOGUiLCJwYWNrYWdlX2lkIjoiMTMwNiIsImVtYWlsIjoiaGVscEBjYW5jZXJpbWFnaW5nYXJjaGl2ZS5uZXQifQ==
